nombre,fuera_servicio,zona,area,red,ruta,barra_con,subest_con,barra_con_id,tipo,P_MW,Q_Mvar,S_MVA,cos_phi,escala,modo_entrada,aP,bP,cP,aQ,bQ,cQ
Demanda Acueducto INAPA Sosúa,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Acueducto INAPA Sosúa.ElmLod,69 kV Acueducto INAPA Sosúa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Acueducto INAPA Sosúa.ElmTerm,,1.2599999904632568,0.38999998569488525,1.318976879119873,0.955285906791687,1.0,PQ,,,,,,
Demanda Aeropuerto de Puerto Plata,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Aeropuerto de Puerto Plata.ElmLod,69 kV Aeropuerto de Puerto Plata,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Aeropuerto de Puerto Plata.ElmTerm,,4.170000076293945,1.309999942779541,4.370926856994629,0.9540311098098755,1.0,PC,,,,,,
Demanda 1 CODAL,1,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda 1 CODAL.ElmLod,WCODAF(2),ZCODAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZCODAF.ElmSubstat\WCODAF(2).ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
Demanda 1 El Chivo,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda 1 El Chivo.ElmLod,WECHIF(2),ZECHIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZECHIF.ElmSubstat\WECHIF(2).ElmTerm,,20.399999618530273,7.400000095367432,21.70069122314453,0.9400622248649597,1.0,PQ,,,,,,
Demanda Grupo Ramos SFM,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Grupo Ramos SFM.ElmLod,69 kV Grupo Ramos SFM,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Grupo Ramos SFM.ElmTerm,,0.23000000417232513,0.10000000149011612,0.2507987320423126,0.9170700311660767,1.0,PQ,,,,,,
Demanda La Cumbre Bonao,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda La Cumbre Bonao.ElmLod,69 kV La Cumbre Bonao,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV La Cumbre Bonao.ElmTerm,,0.9399999976158142,0.6499999761581421,1.1428472995758057,0.8225070834159851,1.0,PQ,,,,,,
SSAA Pinalito 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\SSAA Pinalito 2.ElmLod,Terminal Pinalito 2,Pinalito,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Terminal Pinalito 2.ElmTerm,,0.49000000953674316,0.20999999344348907,0.5331041216850281,0.9191450476646423,1.0,PQ,,,,,,
SSAA Pinalito 1,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\SSAA Pinalito 1.ElmLod,Terminal Pinalito 1,Pinalito,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Terminal Pinalito 1.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA Río Blanco,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\SSAA Río Blanco.ElmLod,Terminal Río Blanco Secc. B,Río Blanco,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\Terminal Río Blanco Secc. B.ElmTerm,,0.49000000953674316,0.20999999344348907,0.5331041216850281,0.9191450476646423,1.0,PQ,,,,,,
Demanda Pimentel,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Pimentel.ElmLod,4,ZPIMEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPIMEF.ElmSubstat\4.ElmTerm,,4.760000228881836,0.9700000286102295,4.8578290939331055,0.9798616170883179,1.0,PQ,,,,,,
Demanda Cotuí,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Cotuí.ElmLod,69 kV Cotuí,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cotuí.ElmTerm,,26.760000228881836,5.429999828338623,27.305356979370117,0.9800274968147278,1.0,PQ,,,,,,
Demanda Maimón,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Maimón.ElmLod,69 kV Maimón,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Maimón.ElmTerm,,8.819999694824219,1.7899999618530273,8.999805450439453,0.9800211787223816,1.0,PQ,,,,,,
SSAA Rincón,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Rincón.ElmSite\SSAA Rincón.ElmLod,Terminal Rincón,Rincón,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Rincón.ElmSite\Terminal Rincón.ElmTerm,,0.18000000715255737,0.07999999821186066,0.1969771534204483,0.9138116240501404,1.0,PQ,,,,,,
Demanda Nagua,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\Demanda Nagua.ElmLod,WNAGUF(1),ZNAGUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\ZNAGUF.ElmSubstat\WNAGUF(1).ElmTerm,,17.84000015258789,6.570000171661377,19.01132583618164,0.9383879899978638,1.0,PQ,,,,,,
SSAA Rosa Julia De La Cruz,1,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\SSAA Rosa Julia De La Cruz.ElmLod,Terminal Rosa Julia De La Cruz,Nagua/Rosa Julia de la Cruz,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\Terminal Rosa Julia De La Cruz.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
Demanda Abanico Per,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Abanico Per.ElmLod,WABANF(9),ZABANF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZABANF.ElmSubstat\WABANF(9).ElmTerm,,11.90999984741211,2.4200000762939453,12.153373718261719,0.9799748063087463,1.0,PQ,,,,,,
Demanda Payita,0,CIBAO NORESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Payita.ElmLod,WPAYIF(1),ZPAYIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPAYIF.ElmSubstat\WPAYIF(1).ElmTerm,,4.320000171661377,1.7100000381469727,4.646127700805664,0.9298065900802612,1.0,PQ,,,,,,
Demanda Rincón Nueva,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Rincón Nueva.ElmLod,69 kV Rincón Nueva,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Rincón Nueva.ElmTerm,,5.940000057220459,1.7599999904632568,6.195256233215332,0.9587981104850769,1.0,PQ,,,,,,
Demanda La Vega,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda La Vega.ElmLod,3,ZLVEGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZLVEGF.ElmSubstat\3.ElmTerm,,14.619999885559082,3.859999895095825,15.120978355407715,0.9668686389923096,1.0,PQ,,,,,,
Demanda Constanza,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\Demanda Constanza.ElmLod,WCONSF(3),ZCONSF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\ZCONSF.ElmSubstat\WCONSF(3).ElmTerm,,2.5399999618530273,0.9200000166893005,2.7014808654785156,0.9402250647544861,1.0,PQ,,,,,,
SSAA El Salto,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\SSAA El Salto.ElmLod,Terminal El Salto,Constanza/El Salto,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Constanza/El Salto.ElmSite\Terminal El Salto.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
Demanda ZF La Vega,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda ZF La Vega.ElmLod,69 kV ZF La Vega,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF La Vega.ElmTerm,,2.299999952316284,1.0299999713897705,2.52009916305542,0.9126625061035156,1.0,DEF,,,,,,
Demanda El Río,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda El Río.ElmLod,69 kV El Río,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV El Río.ElmTerm,,0.6800000071525574,0.23000000417232513,0.7178440093994141,0.947281002998352,1.0,PQ,,,,,,
SSAA La Vega Grupo 1,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\SSAA La Vega Grupo 1.ElmLod,R3,ZLVEGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZLVEGK.ElmSubstat\R3.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
SSAA La Vega Grupo 2,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\SSAA La Vega Grupo 2.ElmLod,L3,ZLVEGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Diésel La Vega.ElmSite\ZLVEGK.ElmSubstat\L3.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
Demanda Cervecería Vegana,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Cervecería Vegana.ElmLod,69 kV Cervecería Vegana,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cervecería Vegana.ElmTerm,,0.27000001072883606,0.12999999523162842,0.29966649413108826,0.9010016918182373,1.0,PQ,,,,,,
Demanda La Vega Per,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda La Vega Per.ElmLod,69 kV La Vega PER,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV La Vega PER.ElmTerm,,13.899999618530273,0.10000000149011612,13.900359153747559,0.9999741315841675,1.0,PQ,,,,,,
Demanda CENOVI,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda CENOVI.ElmLod,69 kV CENOVI,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CENOVI.ElmTerm,,6.139999866485596,2.2300000190734863,6.532419204711914,0.9399273991584778,1.0,PQ,,,,,,
Demanda Bonao PER,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\Demanda Bonao PER.ElmLod,WBPERF(6),ZBPERF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\ZBPERF.ElmSubstat\WBPERF(6).ElmTerm,,21.239999771118164,3.490000009536743,21.524816513061523,0.9867680072784424,1.0,PQ,,,,,,
Demanda 2 Bonao PER,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\ZBPERF.ElmSubstat\Demanda 2 Bonao PER.ElmLod,WBPERF(10),ZBPERF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\ZBPERF.ElmSubstat\WBPERF(10).ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA Aniana Vargas,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\SSAA Aniana Vargas.ElmLod,Terminal Aniana Vargas,Bonao PER/Anaiana Vargas,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Bonao PER/Anaiana Vargas.ElmSite\Terminal Aniana Vargas.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
Demanda Bonao,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Bonao.ElmLod,69 kV Bonao,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Bonao.ElmTerm,,2.4100000858306885,0.8600000143051147,2.558847427368164,0.9418303370475769,1.0,PQ,,,,,,
SSAA Jimenoa,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Jimenoa.ElmSite\SSAA Jimenoa.ElmLod,Terminal Jimenoa,Jimenoa,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Jimenoa.ElmSite\Terminal Jimenoa.ElmTerm,,0.0,0.0,0.0,1.0,1.0,PQ,,,,,,
Demanda Moca,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Moca.ElmLod,69 kV Moca,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Moca.ElmTerm,,14.779999732971191,6.809999942779541,16.27342987060547,0.9082289338111877,1.0,PQ,,,,,,
Demanda Hospital Juan Bosch,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Hospital Juan Bosch.ElmLod,69 kV Hospital Juan Bosch,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Hospital Juan Bosch.ElmTerm,,0.25999999046325684,0.25999999046325684,0.36769551038742065,0.7071067690849304,1.0,PQ,,,,,,
Demanda Jarabacoa,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Jarabacoa.ElmLod,69 kV Jarabacoa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Jarabacoa.ElmTerm,,8.579999923706055,3.3499999046325684,9.210803031921387,0.9315148591995239,1.0,PQ,,,,,,
Demanda ZF Dos Ríos,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda ZF Dos Ríos.ElmLod,WDRIOF(1),ZDRIOF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZDRIOF.ElmSubstat\WDRIOF(1).ElmTerm,,4.610000133514404,3.380000114440918,5.716336250305176,0.8064606189727783,1.0,PQ,,,,,,
Demanda INDUVECA,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda INDUVECA.ElmLod,69 kV INDUVECA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV INDUVECA.ElmTerm,,1.4500000476837158,0.8999999761581421,1.7066048383712769,0.8496401906013489,1.0,PQ,,,,,,
Demanda Tireo,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Tireo.ElmLod,69 kV Tireo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Tireo.ElmTerm,,0.5699999928474426,0.25,0.6224146485328674,0.9157882332801819,1.0,PQ,,,,,,
Demanda Acueducto Hermanas Mirabal,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Acueducto Hermanas Mirabal.ElmLod,69 kV Acueducto Hermanas Mirabal,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Acueducto Hermanas Mirabal.ElmTerm,,0.5299999713897705,0.25999999046325684,0.5903388261795044,0.897789478302002,1.0,PQ,,,,,,
Demanda Paso Bajito,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Paso Bajito.ElmLod,69 kV Paso Bajito,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Paso Bajito.ElmTerm,,0.09000000357627869,0.10000000149011612,0.1345362365245819,0.6689648032188416,1.0,PQ,,,,,,
SSAA Hatillo 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\SSAA Hatillo 1.ElmLod,Terminal Hatillo 1,Hatillo,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\Terminal Hatillo 1.ElmTerm,,0.1599999964237213,0.07000000029802322,0.17464248836040497,0.9161573052406311,1.0,PQ,,,,,,
SSAA Hatillo 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\SSAA Hatillo 2.ElmLod,1,ZHAT2K,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\ZHAT2K.ElmSubstat\1.ElmTerm,,0.029999999329447746,0.019999999552965164,0.036055512726306915,0.8320502638816833,1.0,PQ,,,,,,
Demanda Pedro García,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Pedro García.ElmLod,69 kV Pedro García,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Pedro García.ElmTerm,,0.6100000143051147,0.3799999952316284,0.7186793684959412,0.8487790822982788,1.0,DEF,,,,,,
SSAA Brazo Derecho,1,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\SSAA Brazo Derecho.ElmLod,Terminal Brazo Derecho,Brazo Derecho,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\Terminal Brazo Derecho.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
Demanda Arturo Bisonó,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Arturo Bisonó.ElmLod,69 kV Arturo Bisonó,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Arturo Bisonó.ElmTerm,,0.36000001430511475,0.15000000596046448,0.38999998569488525,0.9230769872665405,1.0,DEF,,,,,,
